id,neighbourhood_cleansed,price,property_type,room_type,availability_365,calculated_host_listings_count,host_response_time,host_response_rate,picture_url,Standardization_Score,Neighborhood_Impact
1097714160320609203,Élysée,,Entire rental unit,Entire home/apt,346,1,within a day,50.0,https://a0.muscache.com/pictures/miso/Hosting-1097714160320609203/original/d0deb3a5-99d4-4cd4-b82c-2df1a56e786f.jpeg,-1,-1
1097780207217510222,Élysée,,Entire rental unit,Entire home/apt,347,24,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1097780207217510222/original/6a7fa323-fa69-402a-8e3b-3a5a1f58b286.jpeg,-1,-1
1097011566946292194,Élysée,,Entire rental unit,Entire home/apt,241,1,within a few hours,100.0,https://a0.muscache.com/pictures/miso/Hosting-1097011566946292194/original/63dad34a-3c0b-491d-8757-7860cb2af75c.jpeg,-1,-1
1097807479304192178,Élysée,,Entire rental unit,Entire home/apt,157,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1097807479304192178/original/282c06e8-76be-4db2-be26-6e1cd3fb7498.jpeg,-1,-1
1097063377390040738,Élysée,,Entire rental unit,Entire home/apt,195,1,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1097063377390040738/original/dd500cfd-5d3d-4316-ba67-08524c2c336a.jpeg,-1,-1
1097063945595455948,Élysée,,Entire rental unit,Entire home/apt,44,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1097063945595455948/original/440fa0b5-5d31-4343-93b0-cc68cda07a68.jpeg,-1,-1
1097082117619041856,Élysée,,Entire rental unit,Entire home/apt,41,25,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1097082117619041856/original/c5df0843-5563-4628-b526-8138e1b01520.jpeg,-1,-1
1097100609509700248,Élysée,,Entire rental unit,Entire home/apt,363,370,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1097100609509700248/original/d4b5efdb-0f31-4743-b833-885156b7d437.jpeg,-1,-1
1098311667023091894,Élysée,,Entire rental unit,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/airflow/Hosting-1098311667023091894/original/ec671a90-f4f8-4e71-a315-feccfaf8002e.jpg,-1,-1
1098334585944218669,Élysée,,Entire rental unit,Entire home/apt,247,1,within a day,50.0,https://a0.muscache.com/pictures/hosting/Hosting-1098334585944218669/original/f255fe7d-8fbd-4e8b-94ba-15eedbf78026.jpeg,-1,-1
1097206089981919957,Élysée,,Entire rental unit,Entire home/apt,238,1,,,https://a0.muscache.com/pictures/miso/Hosting-1097206089981919957/original/dae9f4b2-ab05-4bc7-86cd-bb15371f98b6.jpeg,-1,-1
1098586078865488314,Élysée,,Entire rental unit,Entire home/apt,269,1,,,https://a0.muscache.com/pictures/hosting/Hosting-1098586078865488314/original/f32e2d0d-0be5-4af1-9f6f-627893cee9bf.jpeg,-1,-1
1101310060020360515,Élysée,,Entire rental unit,Entire home/apt,0,44,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1101310060020360515/original/bae77d29-5abf-4e91-9ebb-b6500546b82a.jpeg,-1,-1
1099929305327564238,Élysée,,Entire rental unit,Entire home/apt,0,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA5OTkyOTMwNTMyNzU2NDIzOA%3D%3D/original/9d270a06-c0a2-4f7c-8caf-2580f856e27b.jpeg,-1,-1
1100112879555144600,Élysée,,Entire home,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/hosting/Hosting-1100112879555144600/original/add9d75a-dcd5-45d8-ad8b-101dd30fa5c1.jpeg,-1,-1
1101420573080360866,Élysée,,Entire rental unit,Entire home/apt,183,3,within a day,83.0,https://a0.muscache.com/pictures/miso/Hosting-1101420573080360866/original/fcab1678-f2e5-4346-93a5-a2b0c98dd057.jpeg,-1,-1
1101955138896595445,Élysée,,Entire rental unit,Entire home/apt,184,141,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1101955138896595445/original/f6025c44-b446-4597-8344-bbcb97830987.jpeg,-1,-1
1101960142595840567,Élysée,,Entire rental unit,Entire home/apt,180,141,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1101960142595840567/original/2b7d71b9-a244-42f7-a273-b07feeac62fa.jpeg,-1,-1
1102900577828884667,Élysée,,Entire rental unit,Entire home/apt,363,370,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1102900577828884667/original/26311869-3afe-46d2-8c8c-95fbe54d4915.jpeg,-1,-1
1102142209147876474,Élysée,,Entire rental unit,Entire home/apt,256,1,within a day,67.0,https://a0.muscache.com/pictures/hosting/Hosting-1102142209147876474/original/8f9be74d-f7c5-48f9-a5f0-5b9cbdac87cf.jpeg,-1,-1
1103504941778909972,Élysée,,Entire rental unit,Entire home/apt,224,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1103504941778909972/original/b628092c-ed47-4d4b-827b-0f5d60e70ea6.jpeg,-1,-1
1102833247341610220,Élysée,,Entire rental unit,Entire home/apt,0,64,within an hour,92.0,https://a0.muscache.com/pictures/miso/Hosting-1102833247341610220/original/47ccbee1-0791-4c56-9930-0150b5a7c425.jpeg,-1,-1
1104874052958713091,Élysée,,Entire rental unit,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/miso/Hosting-1104874052958713091/original/6db1cfb1-9eff-4f2c-8f26-6c87372a591c.jpeg,-1,-1
1104428448503252772,Élysée,,Entire rental unit,Entire home/apt,0,1,within a few hours,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwNDQyODQ0ODUwMzI1Mjc3Mg%3D%3D/original/d2d63daa-ba6f-4937-8606-971b2196ea84.jpeg,-1,-1
1103682292524786238,Élysée,,Entire rental unit,Entire home/apt,0,2,,,https://a0.muscache.com/pictures/miso/Hosting-1103682292524786238/original/1c74dae5-5c6e-420b-9e96-1459e44553f2.jpeg,-1,-1
1103709297667185099,Élysée,,Entire rental unit,Entire home/apt,77,1,within an hour,89.0,https://a0.muscache.com/pictures/hosting/Hosting-1103709297667185099/original/0786bad8-45ee-4b9a-b4d2-fce055fb5f0a.jpeg,-1,-1
1104916855698242359,Élysée,,Private room in guesthouse,Private room,158,6,within an hour,97.0,https://a0.muscache.com/pictures/miso/Hosting-1104916855698242359/original/7b1f7ee0-6aff-49ed-9dff-6889bfafc612.jpeg,-1,-1
1105568784351773025,Élysée,,Entire rental unit,Entire home/apt,265,8,within a few hours,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwNTU2ODc4NDM1MTc3MzAyNQ%3D%3D/original/d3dfe4a1-54fc-40f0-a195-b476fcb06210.jpeg,-1,-1
1105622312713677465,Élysée,,Entire rental unit,Entire home/apt,0,14,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1105622312713677465/original/70e803e7-867a-4df8-8b67-49984b07768a.jpeg,-1,-1
1105120692958247742,Élysée,,Entire rental unit,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEwNTEyMDY5Mjk1ODI0Nzc0Mg==/original/6fda69a0-ffb7-4b5d-811d-cb6a0a47fcb3.jpeg,-1,-1
1105671197172679606,Élysée,,Entire rental unit,Entire home/apt,0,63,within a few hours,97.0,https://a0.muscache.com/pictures/miso/Hosting-1105671197172679606/original/ad2482c8-2a00-4dc3-aafa-2f26bb46f53e.jpeg,-1,-1
1105800773574314600,Élysée,,Entire rental unit,Entire home/apt,363,370,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1105800773574314600/original/02061de1-09f0-4688-ad5e-0a6aa0784ec2.jpeg,-1,-1
1107030330779079987,Élysée,,Entire rental unit,Entire home/apt,16,26,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1107030330779079987/original/9b129db8-250d-4b26-b411-695fc3c8a2f8.jpeg,-1,-1
1107099540749135658,Élysée,,Entire rental unit,Entire home/apt,136,141,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1107099540749135658/original/2d225d2c-6720-4491-ba97-17558359e9a7.jpeg,-1,-1
1106640152162745294,Élysée,,Private room in guesthouse,Private room,324,6,within an hour,97.0,https://a0.muscache.com/pictures/miso/Hosting-1106640152162745294/original/03f124df-71be-4960-a01d-ce9af88536f8.jpeg,-1,-1
1107010504468653469,Élysée,,Entire rental unit,Entire home/apt,3,42,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1107010504468653469/original/800e0432-9afa-4a58-8b88-0c5c1354e4d7.jpeg,-1,-1
1109549278916637715,Élysée,,Entire rental unit,Entire home/apt,239,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1109549278916637715/original/03bc3bd2-c7cc-4e25-88dd-529c3069e2ff.jpeg,-1,-1
1110174294258973439,Élysée,,Entire rental unit,Entire home/apt,42,1,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMDE3NDI5NDI1ODk3MzQzOQ%3D%3D/original/249ed312-7507-4433-8a74-d7abdf161bc3.jpeg,-1,-1
1109976559167994601,Élysée,,Entire rental unit,Entire home/apt,240,170,within an hour,95.0,https://a0.muscache.com/pictures/miso/Hosting-1109976559167994601/original/0ba419f4-7a20-4895-a8aa-ace4607e301e.jpeg,-1,-1
1109452674592963859,Élysée,,Entire rental unit,Entire home/apt,263,1,,,https://a0.muscache.com/pictures/hosting/Hosting-1109452674592963859/original/486ec2ae-1b60-4bd7-ab18-194e3835de8a.jpeg,-1,-1
1110671736459410782,Élysée,,Entire rental unit,Entire home/apt,29,61,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110671736459410782/original/c3617995-3821-49ad-bf6c-24f0e9aa9829.jpeg,-1,-1
1110869925924846383,Élysée,,Entire rental unit,Entire home/apt,333,191,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1110869925924846383/original/4d6a3830-6f47-4c75-a134-70a98c04f27b.jpeg,-1,-1
1110122854593504652,Élysée,,Room in aparthotel,Entire home/apt,69,12,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMDEyMjg1NDU5MzUwNDY1Mg%3D%3D/original/30d76625-9ca0-4905-aeb0-cce1743630eb.jpeg,-1,-1
1110123618867632155,Élysée,,Room in aparthotel,Entire home/apt,85,12,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110123618867632155/original/64fc592a-8567-4334-a9db-4d3dd5758db5.jpeg,-1,-1
1110719130935045505,Élysée,,Room in aparthotel,Entire home/apt,80,12,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110719130935045505/original/24963664-7d9f-4d8f-a655-0908ac6e547b.jpeg,-1,-1
1110759327088809303,Élysée,,Room in aparthotel,Entire home/apt,52,12,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110759327088809303/original/bdd49c1f-f1bd-46a1-942e-172f767ae2bb.jpeg,-1,-1
1110128849753490894,Élysée,,Entire rental unit,Entire home/apt,263,1,,,https://a0.muscache.com/pictures/miso/Hosting-1110128849753490894/original/634e110f-71b1-421b-ae08-6564d86e5f8f.jpeg,-1,-1
1110134071929494121,Élysée,,Entire rental unit,Entire home/apt,269,1,a few days or more,0.0,https://a0.muscache.com/pictures/miso/Hosting-1110134071929494121/original/828f93fb-7020-4be5-94f6-5dafe8241a76.jpeg,-1,-1
1110930977513271120,Élysée,,Entire rental unit,Entire home/apt,365,1,within a day,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110930977513271120/original/576f54d7-9436-4a25-b05d-6efba1851720.jpeg,-1,-1
1110761496706634616,Élysée,,Room in aparthotel,Entire home/apt,49,12,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110761496706634616/original/5d74aa6d-c75c-4cfb-ba0e-c2b787718a81.jpeg,-1,-1
1110762293025389007,Élysée,,Room in aparthotel,Entire home/apt,78,12,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110762293025389007/original/eec45f8a-5522-4b8b-9f0a-91fd8126247b.jpeg,-1,-1
1110764949711313570,Élysée,,Room in aparthotel,Entire home/apt,47,12,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1110764949711313570/original/dfd8c1a5-024c-4845-ade3-85bdbee4a78d.jpeg,-1,-1
1110767167391585520,Élysée,,Room in aparthotel,Entire home/apt,86,12,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMDc2NzE2NzM5MTU4NTUyMA%3D%3D/original/5aeaad01-c32a-4415-a498-0c59b21b3bb3.jpeg,-1,-1
1110767819396140823,Élysée,,Room in aparthotel,Entire home/apt,57,12,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMDc2NzgxOTM5NjE0MDgyMw%3D%3D/original/a2569e7e-82e6-419a-a780-ec625afabfb9.jpeg,-1,-1
1110769529104777694,Élysée,,Room in aparthotel,Entire home/apt,61,12,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMDc2OTUyOTEwNDc3NzY5NA%3D%3D/original/fffb4c6b-b78c-4cc2-8441-060bbd8273a9.jpeg,-1,-1
1111383123691276092,Élysée,,Entire rental unit,Entire home/apt,4,7,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1111383123691276092/original/58d304e6-6d7f-46cf-85da-a6a3a85122f8.jpeg,-1,-1
1112246090911377189,Élysée,,Entire rental unit,Entire home/apt,64,6,within an hour,99.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMjI0NjA5MDkxMTM3NzE4OQ%3D%3D/original/81c6e534-5207-44b6-9b7f-b52a6279c1dd.jpeg,-1,-1
1113274113701520879,Élysée,,Entire rental unit,Entire home/apt,285,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExMzI3NDExMzcwMTUyMDg3OQ%3D%3D/original/52ec73c9-350e-4911-8fbe-e951bc2a4f4a.jpeg,-1,-1
1115115850519118253,Élysée,,Entire rental unit,Entire home/apt,0,44,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1115115850519118253/original/32d0a8e7-3b17-4d18-826d-d5b54413cfdc.jpeg,-1,-1
1113609097090241355,Élysée,,Entire rental unit,Entire home/apt,258,1,within a few hours,100.0,https://a0.muscache.com/pictures/miso/Hosting-1113609097090241355/original/36798679-cff3-46f2-ae1c-e24164327782.jpeg,-1,-1
1114528900637267753,Élysée,,Entire rental unit,Entire home/apt,348,5,within an hour,96.0,https://a0.muscache.com/pictures/hosting/Hosting-1114528900637267753/original/713a4e3f-1575-416e-8172-1768b13f08b6.png,-1,-1
1115659465905456941,Élysée,,Entire rental unit,Entire home/apt,48,3,within a day,60.0,https://a0.muscache.com/pictures/1b1bf196-2722-42be-a8d4-bc4db22407c7.jpg,-1,-1
1115708306630810696,Élysée,,Entire rental unit,Entire home/apt,345,2,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1115708306630810696/original/c1ff4b8d-e5ff-4b88-839b-f7aca00afe40.jpeg,-1,-1
1114675724177596487,Élysée,,Entire rental unit,Entire home/apt,0,45,within an hour,94.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1114675724177596487/original/85707107-281b-408f-81ae-792df4583f4f.jpeg,-1,-1
1115795185302642071,Élysée,,Entire rental unit,Entire home/apt,0,16,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1115795185302642071/original/d15159ec-4a05-43b5-afd2-fc5950dbd5eb.jpeg,-1,-1
1114776999725629053,Élysée,,Entire rental unit,Entire home/apt,226,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1114776999725629053/original/123411b4-4f63-4b88-b9ad-3ecd92b696e5.jpeg,-1,-1
1115888924908019654,Élysée,,Entire rental unit,Entire home/apt,89,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1115888924908019654/original/dd5ef645-b2d2-416c-bd26-c61268f34211.jpeg,-1,-1
1117841746399000152,Élysée,,Entire rental unit,Entire home/apt,269,1,,,https://a0.muscache.com/pictures/hosting/Hosting-1117841746399000152/original/71a92799-6961-418e-8a52-cf668ccb3b31.jpeg,-1,-1
1115947696779451228,Élysée,,Entire rental unit,Entire home/apt,363,370,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1115947696779451228/original/64af3a20-5935-423d-a986-48ed29814e92.jpeg,-1,-1
1117903621857826944,Élysée,,Entire rental unit,Entire home/apt,329,184,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1117903621857826944/original/d802a191-dece-4624-bc31-3a64d9944d4d.jpeg,-1,-1
1117983887034368037,Élysée,,Entire rental unit,Entire home/apt,259,4,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExNzk4Mzg4NzAzNDM2ODAzNw%3D%3D/original/f2b0195d-7831-4494-8537-e4c7b1422d37.jpeg,-1,-1
1118025031111559711,Élysée,,Entire rental unit,Entire home/apt,11,1,within a day,70.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExODAyNTAzMTExMTU1OTcxMQ%3D%3D/original/6bb94b37-954c-404a-aa8a-48105fb33c3b.jpeg,-1,-1
1116398967825571976,Élysée,,Entire rental unit,Entire home/apt,129,12,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1116398967825571976/original/a6cca672-724d-4090-9f42-121c6d603c81.jpeg,-1,-1
1118062308734308558,Élysée,,Entire rental unit,Entire home/apt,335,7,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1118062308734308558/original/e4f74bc3-32bf-45ce-8cc5-4dd1b75ee114.jpeg,-1,-1
1117304364906670720,Élysée,,Entire rental unit,Entire home/apt,364,1,,,https://a0.muscache.com/pictures/miso/Hosting-1117304364906670720/original/e7aab041-5ecc-438a-88a0-01846bc4d917.jpeg,-1,-1
1117364618421346339,Élysée,,Entire rental unit,Entire home/apt,340,1,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1117364618421346339/original/d708b143-e393-4826-ade1-78435e65cecb.jpeg,-1,-1
1119545786432390809,Élysée,,Entire rental unit,Entire home/apt,332,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1119545786432390809/original/4022bc31-8710-4f5e-85f2-143721b20ebe.jpeg,-1,-1
1119550027744160141,Élysée,,Entire rental unit,Entire home/apt,3,11,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExOTU1MDAyNzc0NDE2MDE0MQ==/original/6a5b3de7-2d10-46c5-a417-8dd507f237be.jpeg,-1,-1
1119586650258660931,Élysée,,Entire rental unit,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/miso/Hosting-1119586650258660931/original/716d207e-e789-4e53-8bfb-9b7f2b09f46d.jpeg,-1,-1
1120295683111709478,Élysée,,Entire rental unit,Entire home/apt,0,44,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1120295683111709478/original/14cdb9b5-6c1c-47da-abb5-00609b469fdc.jpeg,-1,-1
1119460009921087760,Élysée,,Entire rental unit,Entire home/apt,199,141,within an hour,95.0,https://a0.muscache.com/pictures/miso/Hosting-1119460009921087760/original/8e48d00c-4125-48b0-ac42-830f43720148.png,-1,-1
1120692004673469197,Élysée,,Entire rental unit,Entire home/apt,239,5,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1120692004673469197/original/de8a5c34-c516-4386-ad1f-f84b32c2b254.jpeg,-1,-1
1120198739494310162,Élysée,,Entire rental unit,Entire home/apt,27,1,within a day,100.0,https://a0.muscache.com/pictures/miso/Hosting-1120198739494310162/original/724185ab-e17c-4ca2-89b5-9cd2d4a30656.jpeg,-1,-1
1120769377576048338,Élysée,,Entire rental unit,Entire home/apt,109,1,within a day,100.0,https://a0.muscache.com/pictures/miso/Hosting-1120769377576048338/original/c762d0c5-3589-46e6-9a9b-0deecc5694f1.jpeg,-1,-1
1121664952513599811,Élysée,,Entire rental unit,Entire home/apt,300,3,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1121664952513599811/original/f02bc5d0-7343-4a30-a4b7-e375c91c205f.jpeg,-1,-1
1120865972355379331,Élysée,,Entire rental unit,Entire home/apt,0,12,within a few hours,100.0,https://a0.muscache.com/pictures/miso/Hosting-1120865972355379331/original/32114208-1f02-4f7b-a01c-ccbcc5e96dad.jpeg,-1,-1
1123007301501653909,Élysée,,Entire rental unit,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyMzAwNzMwMTUwMTY1MzkwOQ%3D%3D/original/fb92316a-8660-49f8-9456-0a3a3bded595.jpeg,-1,-1
1121585470556387414,Élysée,,Entire rental unit,Entire home/apt,58,91,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyMTU4NTQ3MDU1NjM4NzQxNA==/original/f2f36189-6409-4809-b31c-a14f6a72b837.jpeg,-1,-1
1123095910090653219,Élysée,,Entire rental unit,Entire home/apt,257,816,within a day,87.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1123095910090653219/original/42c30f08-8992-4de0-8322-e7b508a4ede4.jpeg,-1,-1
1123950426567611637,Élysée,,Entire rental unit,Entire home/apt,364,1,within a day,100.0,https://a0.muscache.com/pictures/miso/Hosting-1123950426567611637/original/031221bd-93f8-42dd-81b2-8f9dcf6742ce.jpeg,-1,-1
1125172666486991670,Élysée,,Entire rental unit,Entire home/apt,167,1,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-1125172666486991670/original/c34510e4-ddd2-45b8-bc52-575c2a823d08.jpeg,-1,-1
1124351772934748550,Élysée,,Entire rental unit,Entire home/apt,25,141,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1124351772934748550/original/4142000d-6f10-410f-86cb-f441f5e3b98b.jpeg,-1,-1
1124619212722273190,Élysée,,Entire rental unit,Entire home/apt,1,141,within an hour,95.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1124619212722273190/original/c357ef5d-d2c0-497b-8907-898f88d6c9fb.jpeg,-1,-1
1125449557335870221,Élysée,,Entire rental unit,Entire home/apt,0,2,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1125449557335870221/original/2ec4df3e-5937-46a2-addd-62886cb7dc31.jpeg,-1,-1
1126725344114215703,Élysée,,Entire rental unit,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/miso/Hosting-1126725344114215703/original/c0623b5d-a338-4a76-9cbb-d60b8692f852.jpeg,-1,-1
1126770311051486184,Élysée,,Entire rental unit,Entire home/apt,0,1,,,https://a0.muscache.com/pictures/miso/Hosting-1126770311051486184/original/9750e5c1-2141-4da8-b848-05176c09bb6d.jpeg,-1,-1
1125746761097858386,Élysée,,Entire rental unit,Entire home/apt,30,1,within an hour,94.0,https://a0.muscache.com/pictures/miso/Hosting-1125746761097858386/original/66e23cad-c45a-4688-9854-0cefd9264c4d.jpeg,-1,-1
1126149052379174860,Élysée,,Entire rental unit,Entire home/apt,86,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1126149052379174860/original/00c4583f-89b4-4a79-8884-9118f663e751.jpeg,-1,-1
1126161089070977826,Élysée,,Entire rental unit,Entire home/apt,0,213,within an hour,99.0,https://a0.muscache.com/pictures/miso/Hosting-1126161089070977826/original/23009776-3bb6-42ce-8d60-7e2abe69d16f.jpeg,-1,-1
1125898761574484656,Élysée,,Entire rental unit,Entire home/apt,164,7,a few days or more,10.0,https://a0.muscache.com/pictures/hosting/Hosting-1125898761574484656/original/ebf47684-7f14-45fe-9942-cdbfa284c812.jpeg,-1,-1
1127207662222801337,Élysée,,Entire rental unit,Entire home/apt,307,2,,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyNzIwNzY2MjIyMjgwMTMzNw%3D%3D/original/d9b5ffe3-e43b-4ce8-a147-7fd1dec17b02.jpeg,-1,-1
1126532433561641127,Élysée,,Entire rental unit,Entire home/apt,315,1,within a day,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyNjUzMjQzMzU2MTY0MTEyNw%3D%3D/original/38eca4b1-883c-4e60-ac44-294103835678.jpeg,-1,-1
1127481327634328143,Élysée,,Entire rental unit,Entire home/apt,307,4,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyNzQ4MTMyNzYzNDMyODE0Mw%3D%3D/original/c8a9b563-01eb-4e8a-be28-b39a41557dd9.jpeg,-1,-1
1127619609640069136,Élysée,,Entire condo,Entire home/apt,0,1,within a day,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyNzYxOTYwOTY0MDA2OTEzNg%3D%3D/original/dc994071-0b05-49f7-bb4f-19a31d8d7b32.jpeg,-1,-1
1128244108620344695,Élysée,,Entire rental unit,Entire home/apt,269,1,,,https://a0.muscache.com/pictures/miso/Hosting-1128244108620344695/original/f352f279-83d9-4603-a208-d99fc9b41bea.png,-1,-1
1127475237475836434,Élysée,,Entire rental unit,Entire home/apt,325,4,within an hour,100.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyNzQ3NTIzNzQ3NTgzNjQzNA==/original/f1c4e6a3-6e22-4574-a545-df0c56e275b1.jpeg,-1,-1
1128151682985949663,Élysée,,Entire rental unit,Entire home/apt,242,68,within an hour,99.0,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyODE1MTY4Mjk4NTk0OTY2Mw%3D%3D/original/6e07faf8-bbfb-4c90-b323-dcbd2d40c1dc.jpeg,-1,-1
1130189141400626890,Élysée,,Entire rental unit,Entire home/apt,314,12,within an hour,100.0,https://a0.muscache.com/pictures/prohost-api/Hosting-1130189141400626890/original/c41642f8-de59-4f99-8edb-13caf2bb999f.jpeg,-1,-1
1128924217510442058,Élysée,,Entire rental unit,Entire home/apt,223,1,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1128924217510442058/original/d74061f5-a13b-42c4-aedf-e9aa258e3ed8.jpeg,-1,-1
1129704558501435861,Élysée,,Entire rental unit,Entire home/apt,317,4,within an hour,100.0,https://a0.muscache.com/pictures/miso/Hosting-1129704558501435861/original/207ff9b6-15b1-4a28-b99d-900f8c3929c1.jpeg,-1,-1
1129790890741867942,Élysée,,Entire rental unit,Entire home/apt,194,1,a few days or more,0.0,https://a0.muscache.com/pictures/hosting/Hosting-1129790890741867942/original/226becab-8ae0-4549-a48a-86f99cced4ee.jpeg,-1,-1
1130927493300849764,Élysée,,Entire rental unit,Entire home/apt,21,4,within an hour,99.0,https://a0.muscache.com/pictures/b9f23192-8587-4fe5-be05-105f6fa757aa.jpg,-1,-1
1130956413774201019,Élysée,,Entire rental unit,Entire home/apt,60,27,within an hour,91.0,https://a0.muscache.com/pictures/hosting/Hosting-1130956413774201019/original/928219ee-7051-4433-a2df-1cf6f65206dd.jpeg,-1,-1
